author_1,author_2,weight
https://openalex.org/A5015711710,https://openalex.org/A5036515634,2
https://openalex.org/A5036515634,https://openalex.org/A5075283583,3
https://openalex.org/A5015711710,https://openalex.org/A5075283583,2
https://openalex.org/A5039620205,https://openalex.org/A5079813490,1
https://openalex.org/A5039620205,https://openalex.org/A5103126168,1
https://openalex.org/A5015711710,https://openalex.org/A5039620205,1
https://openalex.org/A5079813490,https://openalex.org/A5103126168,1
https://openalex.org/A5015711710,https://openalex.org/A5103126168,1
https://openalex.org/A5020025569,https://openalex.org/A5032184525,1
https://openalex.org/A5020025569,https://openalex.org/A5068353454,1
https://openalex.org/A5020025569,https://openalex.org/A5020551548,1
https://openalex.org/A5020025569,https://openalex.org/A5036639779,1
https://openalex.org/A5015711710,https://openalex.org/A5020025569,1
https://openalex.org/A5032184525,https://openalex.org/A5068353454,1
https://openalex.org/A5020551548,https://openalex.org/A5032184525,1
https://openalex.org/A5032184525,https://openalex.org/A5036639779,1
https://openalex.org/A5015711710,https://openalex.org/A5032184525,1
https://openalex.org/A5020551548,https://openalex.org/A5068353454,1
https://openalex.org/A5036639779,https://openalex.org/A5068353454,1
https://openalex.org/A5015711710,https://openalex.org/A5068353454,1
https://openalex.org/A5020551548,https://openalex.org/A5036639779,1
https://openalex.org/A5015711710,https://openalex.org/A5020551548,1
https://openalex.org/A5015711710,https://openalex.org/A5036639779,1
https://openalex.org/A5021122269,https://openalex.org/A5087257186,1
https://openalex.org/A5015711710,https://openalex.org/A5021122269,1
https://openalex.org/A5021122269,https://openalex.org/A5028396638,1
https://openalex.org/A5028396638,https://openalex.org/A5087257186,1
https://openalex.org/A5015711710,https://openalex.org/A5028396638,1
https://openalex.org/A5004566032,https://openalex.org/A5008677243,2
https://openalex.org/A5004566032,https://openalex.org/A5015711710,2
https://openalex.org/A5008677243,https://openalex.org/A5015711710,2
https://openalex.org/A5018639039,https://openalex.org/A5033643258,1
https://openalex.org/A5015711710,https://openalex.org/A5018639039,1
https://openalex.org/A5042326103,https://openalex.org/A5045778373,1
https://openalex.org/A5015711710,https://openalex.org/A5045778373,1
https://openalex.org/A5015711710,https://openalex.org/A5042326103,1
https://openalex.org/A5013822898,https://openalex.org/A5028174034,1
https://openalex.org/A5013822898,https://openalex.org/A5015711710,1
https://openalex.org/A5015711710,https://openalex.org/A5028174034,1
https://openalex.org/A5022105203,https://openalex.org/A5033643258,1
https://openalex.org/A5025907545,https://openalex.org/A5033643258,1
https://openalex.org/A5022105203,https://openalex.org/A5025907545,1
https://openalex.org/A5015711710,https://openalex.org/A5022105203,1
https://openalex.org/A5015711710,https://openalex.org/A5025907545,1
https://openalex.org/A5084313902,https://openalex.org/A5100397797,1
https://openalex.org/A5015711710,https://openalex.org/A5084313902,1
https://openalex.org/A5032694172,https://openalex.org/A5079648413,3
https://openalex.org/A5075116755,https://openalex.org/A5079648413,3
https://openalex.org/A5006172855,https://openalex.org/A5079648413,4
https://openalex.org/A5013670125,https://openalex.org/A5079648413,3
https://openalex.org/A5032694172,https://openalex.org/A5075116755,3
https://openalex.org/A5006172855,https://openalex.org/A5032694172,3
https://openalex.org/A5013670125,https://openalex.org/A5032694172,4
https://openalex.org/A5006172855,https://openalex.org/A5075116755,2
https://openalex.org/A5013670125,https://openalex.org/A5075116755,3
https://openalex.org/A5006172855,https://openalex.org/A5013670125,8
https://openalex.org/A5006172855,https://openalex.org/A5026899448,4
https://openalex.org/A5013670125,https://openalex.org/A5026899448,3
https://openalex.org/A5006172855,https://openalex.org/A5098943448,2
https://openalex.org/A5079648413,https://openalex.org/A5098943448,2
https://openalex.org/A5006172855,https://openalex.org/A5047143966,1
https://openalex.org/A5005516194,https://openalex.org/A5006172855,2
https://openalex.org/A5005516194,https://openalex.org/A5047143966,1
https://openalex.org/A5013670125,https://openalex.org/A5047143966,1
https://openalex.org/A5026899448,https://openalex.org/A5047143966,1
https://openalex.org/A5005516194,https://openalex.org/A5013670125,1
https://openalex.org/A5005516194,https://openalex.org/A5026899448,1
https://openalex.org/A5006172855,https://openalex.org/A5040161981,1
https://openalex.org/A5034852954,https://openalex.org/A5040161981,1
https://openalex.org/A5005962310,https://openalex.org/A5040161981,1
https://openalex.org/A5005516194,https://openalex.org/A5040161981,1
https://openalex.org/A5006172855,https://openalex.org/A5034852954,1
https://openalex.org/A5005962310,https://openalex.org/A5006172855,1
https://openalex.org/A5005962310,https://openalex.org/A5034852954,1
https://openalex.org/A5005516194,https://openalex.org/A5034852954,1
https://openalex.org/A5005516194,https://openalex.org/A5005962310,1
https://openalex.org/A5006172855,https://openalex.org/A5080221742,1
https://openalex.org/A5006172855,https://openalex.org/A5011899252,1
https://openalex.org/A5011899252,https://openalex.org/A5080221742,1
https://openalex.org/A5026899448,https://openalex.org/A5080221742,1
https://openalex.org/A5011899252,https://openalex.org/A5026899448,1
https://openalex.org/A5007682772,https://openalex.org/A5087127405,2
https://openalex.org/A5006172855,https://openalex.org/A5087127405,4
https://openalex.org/A5017914184,https://openalex.org/A5087127405,5
https://openalex.org/A5043657584,https://openalex.org/A5087127405,5
https://openalex.org/A5006172855,https://openalex.org/A5007682772,2
https://openalex.org/A5007682772,https://openalex.org/A5017914184,2
https://openalex.org/A5007682772,https://openalex.org/A5043657584,2
https://openalex.org/A5006172855,https://openalex.org/A5017914184,4
https://openalex.org/A5006172855,https://openalex.org/A5043657584,6
https://openalex.org/A5017914184,https://openalex.org/A5043657584,34
https://openalex.org/A5043657584,https://openalex.org/A5074483230,1
https://openalex.org/A5006172855,https://openalex.org/A5074483230,1
https://openalex.org/A5006172855,https://openalex.org/A5085938112,2
https://openalex.org/A5006172855,https://openalex.org/A5014358775,2
https://openalex.org/A5014358775,https://openalex.org/A5085938112,2
https://openalex.org/A5085938112,https://openalex.org/A5087127405,2
https://openalex.org/A5017914184,https://openalex.org/A5085938112,14
https://openalex.org/A5043657584,https://openalex.org/A5085938112,8
https://openalex.org/A5014358775,https://openalex.org/A5087127405,2
https://openalex.org/A5014358775,https://openalex.org/A5017914184,2
https://openalex.org/A5014358775,https://openalex.org/A5043657584,2
https://openalex.org/A5010782062,https://openalex.org/A5052122068,1
https://openalex.org/A5006172855,https://openalex.org/A5010782062,1
https://openalex.org/A5010782062,https://openalex.org/A5043657584,1
https://openalex.org/A5006172855,https://openalex.org/A5052122068,1
https://openalex.org/A5043657584,https://openalex.org/A5052122068,1
https://openalex.org/A5006172855,https://openalex.org/A5101901313,1
https://openalex.org/A5038761649,https://openalex.org/A5101901313,1
https://openalex.org/A5006172855,https://openalex.org/A5038761649,1
https://openalex.org/A5007975088,https://openalex.org/A5032694172,1
https://openalex.org/A5032694172,https://openalex.org/A5068414530,2
https://openalex.org/A5006172855,https://openalex.org/A5007975088,1
https://openalex.org/A5006172855,https://openalex.org/A5068414530,1
https://openalex.org/A5007975088,https://openalex.org/A5068414530,1
https://openalex.org/A5007975088,https://openalex.org/A5013670125,1
https://openalex.org/A5013670125,https://openalex.org/A5068414530,2
https://openalex.org/A5043336813,https://openalex.org/A5059487953,1
https://openalex.org/A5047517174,https://openalex.org/A5059487953,2
https://openalex.org/A5043336813,https://openalex.org/A5047517174,1
https://openalex.org/A5022560854,https://openalex.org/A5045188560,1
https://openalex.org/A5045188560,https://openalex.org/A5047517174,1
https://openalex.org/A5022560854,https://openalex.org/A5047517174,1
https://openalex.org/A5079861829,https://openalex.org/A5084930117,1
https://openalex.org/A5053640148,https://openalex.org/A5084930117,2
https://openalex.org/A5013670125,https://openalex.org/A5084930117,1
https://openalex.org/A5047517174,https://openalex.org/A5084930117,3
https://openalex.org/A5053640148,https://openalex.org/A5079861829,1
https://openalex.org/A5013670125,https://openalex.org/A5079861829,1
https://openalex.org/A5047517174,https://openalex.org/A5079861829,1
https://openalex.org/A5013670125,https://openalex.org/A5053640148,1
https://openalex.org/A5047517174,https://openalex.org/A5053640148,2
https://openalex.org/A5013670125,https://openalex.org/A5047517174,2
https://openalex.org/A5070850590,https://openalex.org/A5084930117,1
https://openalex.org/A5047517174,https://openalex.org/A5070850590,1
https://openalex.org/A5047517174,https://openalex.org/A5075283583,6
https://openalex.org/A5007172408,https://openalex.org/A5047894806,1
https://openalex.org/A5007172408,https://openalex.org/A5047517174,1
https://openalex.org/A5007172408,https://openalex.org/A5029526990,1
https://openalex.org/A5007172408,https://openalex.org/A5045564812,1
https://openalex.org/A5007172408,https://openalex.org/A5011861801,1
https://openalex.org/A5007172408,https://openalex.org/A5037847860,1
https://openalex.org/A5047517174,https://openalex.org/A5047894806,1
https://openalex.org/A5029526990,https://openalex.org/A5047894806,1
https://openalex.org/A5045564812,https://openalex.org/A5047894806,1
https://openalex.org/A5011861801,https://openalex.org/A5047894806,1
https://openalex.org/A5037847860,https://openalex.org/A5047894806,1
https://openalex.org/A5029526990,https://openalex.org/A5047517174,1
https://openalex.org/A5045564812,https://openalex.org/A5047517174,1
https://openalex.org/A5011861801,https://openalex.org/A5047517174,1
https://openalex.org/A5037847860,https://openalex.org/A5047517174,1
https://openalex.org/A5029526990,https://openalex.org/A5045564812,1
https://openalex.org/A5011861801,https://openalex.org/A5029526990,1
https://openalex.org/A5029526990,https://openalex.org/A5037847860,1
https://openalex.org/A5011861801,https://openalex.org/A5045564812,1
https://openalex.org/A5037847860,https://openalex.org/A5045564812,1
https://openalex.org/A5011861801,https://openalex.org/A5037847860,1
https://openalex.org/A5038224056,https://openalex.org/A5053640148,1
https://openalex.org/A5038224056,https://openalex.org/A5084930117,1
https://openalex.org/A5038224056,https://openalex.org/A5087164516,1
https://openalex.org/A5038224056,https://openalex.org/A5047517174,1
https://openalex.org/A5053640148,https://openalex.org/A5087164516,1
https://openalex.org/A5084930117,https://openalex.org/A5087164516,1
https://openalex.org/A5047517174,https://openalex.org/A5087164516,1
https://openalex.org/A5047517174,https://openalex.org/A5078915771,2
https://openalex.org/A5075283583,https://openalex.org/A5078915771,2
https://openalex.org/A5040807502,https://openalex.org/A5047517174,2
https://openalex.org/A5047517174,https://openalex.org/A5072812323,2
https://openalex.org/A5040807502,https://openalex.org/A5072812323,2
https://openalex.org/A5040807502,https://openalex.org/A5075283583,2
https://openalex.org/A5072812323,https://openalex.org/A5075283583,2
https://openalex.org/A5066493067,https://openalex.org/A5075233397,1
https://openalex.org/A5049260372,https://openalex.org/A5066493067,1
https://openalex.org/A5044409132,https://openalex.org/A5066493067,1
https://openalex.org/A5047517174,https://openalex.org/A5066493067,1
https://openalex.org/A5001798166,https://openalex.org/A5066493067,1
https://openalex.org/A5066493067,https://openalex.org/A5084279765,2
https://openalex.org/A5056980887,https://openalex.org/A5066493067,1
https://openalex.org/A5013670125,https://openalex.org/A5066493067,2
https://openalex.org/A5049260372,https://openalex.org/A5075233397,1
https://openalex.org/A5044409132,https://openalex.org/A5075233397,1
https://openalex.org/A5047517174,https://openalex.org/A5075233397,1
https://openalex.org/A5001798166,https://openalex.org/A5075233397,1
https://openalex.org/A5075233397,https://openalex.org/A5084279765,1
https://openalex.org/A5056980887,https://openalex.org/A5075233397,1
https://openalex.org/A5013670125,https://openalex.org/A5075233397,1
https://openalex.org/A5044409132,https://openalex.org/A5049260372,1
https://openalex.org/A5047517174,https://openalex.org/A5049260372,1
https://openalex.org/A5001798166,https://openalex.org/A5049260372,1
https://openalex.org/A5049260372,https://openalex.org/A5084279765,1
https://openalex.org/A5049260372,https://openalex.org/A5056980887,1
https://openalex.org/A5013670125,https://openalex.org/A5049260372,1
https://openalex.org/A5044409132,https://openalex.org/A5047517174,1
https://openalex.org/A5001798166,https://openalex.org/A5044409132,1
https://openalex.org/A5044409132,https://openalex.org/A5084279765,1
https://openalex.org/A5044409132,https://openalex.org/A5056980887,1
https://openalex.org/A5001798166,https://openalex.org/A5047517174,1
https://openalex.org/A5047517174,https://openalex.org/A5084279765,1
https://openalex.org/A5047517174,https://openalex.org/A5056980887,1
https://openalex.org/A5001798166,https://openalex.org/A5084279765,1
https://openalex.org/A5001798166,https://openalex.org/A5056980887,1
https://openalex.org/A5001798166,https://openalex.org/A5013670125,1
https://openalex.org/A5056980887,https://openalex.org/A5084279765,1
https://openalex.org/A5013670125,https://openalex.org/A5084279765,2
https://openalex.org/A5013670125,https://openalex.org/A5056980887,1
https://openalex.org/A5047517174,https://openalex.org/A5090175598,1
https://openalex.org/A5047517174,https://openalex.org/A5081593344,1
https://openalex.org/A5003031572,https://openalex.org/A5111367077,2
https://openalex.org/A5048877432,https://openalex.org/A5111367077,4
https://openalex.org/A5082391569,https://openalex.org/A5111367077,1
https://openalex.org/A5013727792,https://openalex.org/A5111367077,1
https://openalex.org/A5110228068,https://openalex.org/A5111367077,4
https://openalex.org/A5086285176,https://openalex.org/A5087214548,5
https://openalex.org/A5048877432,https://openalex.org/A5087214548,4
https://openalex.org/A5068819495,https://openalex.org/A5087214548,5
https://openalex.org/A5048877432,https://openalex.org/A5086285176,5
https://openalex.org/A5068819495,https://openalex.org/A5086285176,7
https://openalex.org/A5048877432,https://openalex.org/A5068819495,10
https://openalex.org/A5048877432,https://openalex.org/A5081866454,2
https://openalex.org/A5081866454,https://openalex.org/A5089242677,1
https://openalex.org/A5047982506,https://openalex.org/A5081866454,2
https://openalex.org/A5048877432,https://openalex.org/A5089242677,1
https://openalex.org/A5047982506,https://openalex.org/A5048877432,3
https://openalex.org/A5047982506,https://openalex.org/A5089242677,1
https://openalex.org/A5058033787,https://openalex.org/A5088448789,2
https://openalex.org/A5048877432,https://openalex.org/A5058033787,2
https://openalex.org/A5058033787,https://openalex.org/A5079596102,2
https://openalex.org/A5048877432,https://openalex.org/A5088448789,2
https://openalex.org/A5079596102,https://openalex.org/A5088448789,4
https://openalex.org/A5048877432,https://openalex.org/A5079596102,2
https://openalex.org/A5049079205,https://openalex.org/A5110228068,6
https://openalex.org/A5049079205,https://openalex.org/A5103051685,4
https://openalex.org/A5048877432,https://openalex.org/A5049079205,6
https://openalex.org/A5007138994,https://openalex.org/A5049079205,4
https://openalex.org/A5003031572,https://openalex.org/A5067748867,1
https://openalex.org/A5048877432,https://openalex.org/A5067748867,1
https://openalex.org/A5067748867,https://openalex.org/A5110228068,1
https://openalex.org/A5067748867,https://openalex.org/A5111367077,1
https://openalex.org/A5081236916,https://openalex.org/A5082391569,9
https://openalex.org/A5057136388,https://openalex.org/A5081236916,9
https://openalex.org/A5027171279,https://openalex.org/A5081236916,18
https://openalex.org/A5081008532,https://openalex.org/A5081236916,9
https://openalex.org/A5057136388,https://openalex.org/A5082391569,9
https://openalex.org/A5081008532,https://openalex.org/A5082391569,9
https://openalex.org/A5027171279,https://openalex.org/A5057136388,9
https://openalex.org/A5057136388,https://openalex.org/A5081008532,9
https://openalex.org/A5027171279,https://openalex.org/A5081008532,9
https://openalex.org/A5048877432,https://openalex.org/A5081008532,9
https://openalex.org/A5073916921,https://openalex.org/A5082732256,1
https://openalex.org/A5048877432,https://openalex.org/A5082732256,1
https://openalex.org/A5065059558,https://openalex.org/A5082732256,1
https://openalex.org/A5048877432,https://openalex.org/A5073916921,1
https://openalex.org/A5065059558,https://openalex.org/A5073916921,1
https://openalex.org/A5048877432,https://openalex.org/A5065059558,1
https://openalex.org/A5007465102,https://openalex.org/A5019996096,1
https://openalex.org/A5019996096,https://openalex.org/A5048877432,4
https://openalex.org/A5007465102,https://openalex.org/A5048877432,1
https://openalex.org/A5036046552,https://openalex.org/A5048877432,1
https://openalex.org/A5036046552,https://openalex.org/A5082391569,1
https://openalex.org/A5036046552,https://openalex.org/A5112523317,1
https://openalex.org/A5013727792,https://openalex.org/A5036046552,1
https://openalex.org/A5017040952,https://openalex.org/A5027019842,7
https://openalex.org/A5027019842,https://openalex.org/A5068819495,7
https://openalex.org/A5027019842,https://openalex.org/A5059223686,7
https://openalex.org/A5027019842,https://openalex.org/A5075228752,7
https://openalex.org/A5027019842,https://openalex.org/A5048877432,7
https://openalex.org/A5027019842,https://openalex.org/A5081236916,7
https://openalex.org/A5017040952,https://openalex.org/A5068819495,7
https://openalex.org/A5017040952,https://openalex.org/A5059223686,7
https://openalex.org/A5017040952,https://openalex.org/A5075228752,7
https://openalex.org/A5017040952,https://openalex.org/A5048877432,12
https://openalex.org/A5017040952,https://openalex.org/A5081236916,7
https://openalex.org/A5059223686,https://openalex.org/A5068819495,7
https://openalex.org/A5068819495,https://openalex.org/A5075228752,7
https://openalex.org/A5068819495,https://openalex.org/A5081236916,7
https://openalex.org/A5059223686,https://openalex.org/A5075228752,7
https://openalex.org/A5048877432,https://openalex.org/A5059223686,7
https://openalex.org/A5059223686,https://openalex.org/A5081236916,7
https://openalex.org/A5048877432,https://openalex.org/A5075228752,7
https://openalex.org/A5075228752,https://openalex.org/A5081236916,7
https://openalex.org/A5023735760,https://openalex.org/A5049079205,2
https://openalex.org/A5023735760,https://openalex.org/A5048877432,2
https://openalex.org/A5023735760,https://openalex.org/A5110228068,2
https://openalex.org/A5023735760,https://openalex.org/A5027171279,2
https://openalex.org/A5027171279,https://openalex.org/A5049079205,2
https://openalex.org/A5048877432,https://openalex.org/A5089971631,5
https://openalex.org/A5039448366,https://openalex.org/A5089971631,4
https://openalex.org/A5082391569,https://openalex.org/A5089971631,5
https://openalex.org/A5089971631,https://openalex.org/A5110228068,5
https://openalex.org/A5027171279,https://openalex.org/A5089971631,5
https://openalex.org/A5081236916,https://openalex.org/A5100704962,3
https://openalex.org/A5081236916,https://openalex.org/A5112523317,3
https://openalex.org/A5081236916,https://openalex.org/A5111672074,3
https://openalex.org/A5100704962,https://openalex.org/A5112523317,3
https://openalex.org/A5100704962,https://openalex.org/A5111672074,7
https://openalex.org/A5048877432,https://openalex.org/A5100704962,3
https://openalex.org/A5111672074,https://openalex.org/A5112523317,3
https://openalex.org/A5048877432,https://openalex.org/A5111672074,3
https://openalex.org/A5081236916,https://openalex.org/A5100375513,6
https://openalex.org/A5061528283,https://openalex.org/A5100375513,2
https://openalex.org/A5100375513,https://openalex.org/A5101425369,2
https://openalex.org/A5066621495,https://openalex.org/A5100375513,4
https://openalex.org/A5027171279,https://openalex.org/A5100375513,6
https://openalex.org/A5048877432,https://openalex.org/A5100375513,6
https://openalex.org/A5061528283,https://openalex.org/A5081236916,2
https://openalex.org/A5081236916,https://openalex.org/A5101425369,2
https://openalex.org/A5066621495,https://openalex.org/A5081236916,4
https://openalex.org/A5061528283,https://openalex.org/A5101425369,2
https://openalex.org/A5061528283,https://openalex.org/A5066621495,2
https://openalex.org/A5027171279,https://openalex.org/A5061528283,2
https://openalex.org/A5048877432,https://openalex.org/A5061528283,2
https://openalex.org/A5066621495,https://openalex.org/A5101425369,2
https://openalex.org/A5027171279,https://openalex.org/A5101425369,2
https://openalex.org/A5048877432,https://openalex.org/A5101425369,2
https://openalex.org/A5027171279,https://openalex.org/A5066621495,4
https://openalex.org/A5048877432,https://openalex.org/A5066621495,4
https://openalex.org/A5019996096,https://openalex.org/A5085430564,1
https://openalex.org/A5059441112,https://openalex.org/A5085430564,1
https://openalex.org/A5040448723,https://openalex.org/A5085430564,1
https://openalex.org/A5004868515,https://openalex.org/A5085430564,1
https://openalex.org/A5027171279,https://openalex.org/A5085430564,1
https://openalex.org/A5033671063,https://openalex.org/A5085430564,1
https://openalex.org/A5048877432,https://openalex.org/A5085430564,1
https://openalex.org/A5019996096,https://openalex.org/A5059441112,1
https://openalex.org/A5019996096,https://openalex.org/A5040448723,1
https://openalex.org/A5004868515,https://openalex.org/A5019996096,1
https://openalex.org/A5019996096,https://openalex.org/A5027171279,1
https://openalex.org/A5019996096,https://openalex.org/A5033671063,1
https://openalex.org/A5040448723,https://openalex.org/A5059441112,1
https://openalex.org/A5004868515,https://openalex.org/A5059441112,1
https://openalex.org/A5027171279,https://openalex.org/A5059441112,1
https://openalex.org/A5033671063,https://openalex.org/A5059441112,1
https://openalex.org/A5048877432,https://openalex.org/A5059441112,1
https://openalex.org/A5004868515,https://openalex.org/A5040448723,7
https://openalex.org/A5027171279,https://openalex.org/A5040448723,1
https://openalex.org/A5033671063,https://openalex.org/A5040448723,1
https://openalex.org/A5040448723,https://openalex.org/A5048877432,1
https://openalex.org/A5004868515,https://openalex.org/A5027171279,1
https://openalex.org/A5004868515,https://openalex.org/A5033671063,1
https://openalex.org/A5004868515,https://openalex.org/A5048877432,1
https://openalex.org/A5027171279,https://openalex.org/A5033671063,1
https://openalex.org/A5033671063,https://openalex.org/A5048877432,1
https://openalex.org/A5024183744,https://openalex.org/A5100375513,2
https://openalex.org/A5100375513,https://openalex.org/A5100632601,2
https://openalex.org/A5079937813,https://openalex.org/A5100375513,2
https://openalex.org/A5066359113,https://openalex.org/A5100375513,2
https://openalex.org/A5100375513,https://openalex.org/A5100392006,2
https://openalex.org/A5024183744,https://openalex.org/A5100632601,2
https://openalex.org/A5024183744,https://openalex.org/A5079937813,2
https://openalex.org/A5024183744,https://openalex.org/A5066359113,2
https://openalex.org/A5024183744,https://openalex.org/A5027171279,2
https://openalex.org/A5024183744,https://openalex.org/A5048877432,2
https://openalex.org/A5024183744,https://openalex.org/A5100392006,2
https://openalex.org/A5024183744,https://openalex.org/A5081236916,2
https://openalex.org/A5079937813,https://openalex.org/A5100632601,2
https://openalex.org/A5066359113,https://openalex.org/A5100632601,2
https://openalex.org/A5027171279,https://openalex.org/A5100632601,2
https://openalex.org/A5048877432,https://openalex.org/A5100632601,2
https://openalex.org/A5100392006,https://openalex.org/A5100632601,2
https://openalex.org/A5081236916,https://openalex.org/A5100632601,2
https://openalex.org/A5066359113,https://openalex.org/A5079937813,2
https://openalex.org/A5027171279,https://openalex.org/A5079937813,2
https://openalex.org/A5048877432,https://openalex.org/A5079937813,2
https://openalex.org/A5079937813,https://openalex.org/A5100392006,2
https://openalex.org/A5079937813,https://openalex.org/A5081236916,2
https://openalex.org/A5027171279,https://openalex.org/A5066359113,2
https://openalex.org/A5048877432,https://openalex.org/A5066359113,2
https://openalex.org/A5066359113,https://openalex.org/A5100392006,2
https://openalex.org/A5066359113,https://openalex.org/A5081236916,2
https://openalex.org/A5027171279,https://openalex.org/A5100392006,3
https://openalex.org/A5048877432,https://openalex.org/A5100392006,2
https://openalex.org/A5081236916,https://openalex.org/A5100392006,2
https://openalex.org/A5081236916,https://openalex.org/A5085176949,3
https://openalex.org/A5000640231,https://openalex.org/A5081236916,3
https://openalex.org/A5081236916,https://openalex.org/A5084477147,3
https://openalex.org/A5081236916,https://openalex.org/A5081479937,3
https://openalex.org/A5039092283,https://openalex.org/A5081236916,3
https://openalex.org/A5064297795,https://openalex.org/A5081236916,3
https://openalex.org/A5000640231,https://openalex.org/A5085176949,3
https://openalex.org/A5084477147,https://openalex.org/A5085176949,3
https://openalex.org/A5081479937,https://openalex.org/A5085176949,3
https://openalex.org/A5039092283,https://openalex.org/A5085176949,3
https://openalex.org/A5064297795,https://openalex.org/A5085176949,3
https://openalex.org/A5027171279,https://openalex.org/A5085176949,3
https://openalex.org/A5048877432,https://openalex.org/A5085176949,3
https://openalex.org/A5000640231,https://openalex.org/A5084477147,3
https://openalex.org/A5000640231,https://openalex.org/A5081479937,3
https://openalex.org/A5000640231,https://openalex.org/A5039092283,3
https://openalex.org/A5000640231,https://openalex.org/A5064297795,3
https://openalex.org/A5000640231,https://openalex.org/A5027171279,3
https://openalex.org/A5000640231,https://openalex.org/A5048877432,3
https://openalex.org/A5081479937,https://openalex.org/A5084477147,3
https://openalex.org/A5039092283,https://openalex.org/A5084477147,3
https://openalex.org/A5064297795,https://openalex.org/A5084477147,3
https://openalex.org/A5027171279,https://openalex.org/A5084477147,3
https://openalex.org/A5048877432,https://openalex.org/A5084477147,3
https://openalex.org/A5039092283,https://openalex.org/A5081479937,3
https://openalex.org/A5064297795,https://openalex.org/A5081479937,8
https://openalex.org/A5027171279,https://openalex.org/A5081479937,3
https://openalex.org/A5048877432,https://openalex.org/A5081479937,3
https://openalex.org/A5039092283,https://openalex.org/A5064297795,3
https://openalex.org/A5027171279,https://openalex.org/A5039092283,3
https://openalex.org/A5039092283,https://openalex.org/A5048877432,3
https://openalex.org/A5027171279,https://openalex.org/A5064297795,3
https://openalex.org/A5048877432,https://openalex.org/A5064297795,3
https://openalex.org/A5090016322,https://openalex.org/A5110228068,1
https://openalex.org/A5001826570,https://openalex.org/A5110228068,1
https://openalex.org/A5023653132,https://openalex.org/A5110228068,1
https://openalex.org/A5007138994,https://openalex.org/A5090016322,1
https://openalex.org/A5001826570,https://openalex.org/A5007138994,1
https://openalex.org/A5007138994,https://openalex.org/A5023653132,1
https://openalex.org/A5001826570,https://openalex.org/A5090016322,1
https://openalex.org/A5023653132,https://openalex.org/A5090016322,1
https://openalex.org/A5048877432,https://openalex.org/A5090016322,1
https://openalex.org/A5001826570,https://openalex.org/A5023653132,1
https://openalex.org/A5001826570,https://openalex.org/A5048877432,1
https://openalex.org/A5023653132,https://openalex.org/A5048877432,1
https://openalex.org/A5061606325,https://openalex.org/A5081236916,2
https://openalex.org/A5034057987,https://openalex.org/A5081236916,2
https://openalex.org/A5013727792,https://openalex.org/A5081236916,2
https://openalex.org/A5034057987,https://openalex.org/A5061606325,2
https://openalex.org/A5048877432,https://openalex.org/A5061606325,2
https://openalex.org/A5013727792,https://openalex.org/A5061606325,2
https://openalex.org/A5034057987,https://openalex.org/A5048877432,2
https://openalex.org/A5013727792,https://openalex.org/A5034057987,2
https://openalex.org/A5026022014,https://openalex.org/A5049079205,1
https://openalex.org/A5032052125,https://openalex.org/A5049079205,1
https://openalex.org/A5026022014,https://openalex.org/A5048877432,1
https://openalex.org/A5032052125,https://openalex.org/A5048877432,1
https://openalex.org/A5026022014,https://openalex.org/A5103051685,1
https://openalex.org/A5026022014,https://openalex.org/A5110228068,1
https://openalex.org/A5026022014,https://openalex.org/A5032052125,1
https://openalex.org/A5007138994,https://openalex.org/A5026022014,1
https://openalex.org/A5032052125,https://openalex.org/A5103051685,1
https://openalex.org/A5032052125,https://openalex.org/A5110228068,1
https://openalex.org/A5007138994,https://openalex.org/A5032052125,1
https://openalex.org/A5033010304,https://openalex.org/A5072659160,2
https://openalex.org/A5048877432,https://openalex.org/A5072659160,2
https://openalex.org/A5033010304,https://openalex.org/A5048877432,2
https://openalex.org/A5106500038,https://openalex.org/A5110228068,2
https://openalex.org/A5048877432,https://openalex.org/A5106500038,2
https://openalex.org/A5106500038,https://openalex.org/A5111367077,2
https://openalex.org/A5009232244,https://openalex.org/A5106500038,6
https://openalex.org/A5009232244,https://openalex.org/A5110228068,2
https://openalex.org/A5009232244,https://openalex.org/A5048877432,2
https://openalex.org/A5009232244,https://openalex.org/A5111367077,2
https://openalex.org/A5011274467,https://openalex.org/A5100375513,2
https://openalex.org/A5011274467,https://openalex.org/A5081236916,2
https://openalex.org/A5011274467,https://openalex.org/A5027171279,2
https://openalex.org/A5011274467,https://openalex.org/A5048877432,2
https://openalex.org/A5011274467,https://openalex.org/A5066621495,2
https://openalex.org/A5039448366,https://openalex.org/A5109066755,2
https://openalex.org/A5048877432,https://openalex.org/A5109066755,2
https://openalex.org/A5109066755,https://openalex.org/A5110228068,2
https://openalex.org/A5012965551,https://openalex.org/A5109066755,2
https://openalex.org/A5012965551,https://openalex.org/A5039448366,4
https://openalex.org/A5012965551,https://openalex.org/A5048877432,4
https://openalex.org/A5012965551,https://openalex.org/A5110228068,4
https://openalex.org/A5017040952,https://openalex.org/A5037087050,3
https://openalex.org/A5017040952,https://openalex.org/A5082358191,3
https://openalex.org/A5037087050,https://openalex.org/A5082358191,10
https://openalex.org/A5037087050,https://openalex.org/A5048877432,3
https://openalex.org/A5048877432,https://openalex.org/A5082358191,3
https://openalex.org/A5017040952,https://openalex.org/A5069561569,2
https://openalex.org/A5069561569,https://openalex.org/A5088652739,2
https://openalex.org/A5058230910,https://openalex.org/A5069561569,2
