id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5062168541,Neil Fasching,https://api.openalex.org/works?filter=author.id:A5062168541,4,10,US
https://openalex.org/A5055160277,Timothy G. Dorr,https://api.openalex.org/works?filter=author.id:A5055160277,2,10,NL
https://openalex.org/A5078357516,Dmitry Zinoviev,https://api.openalex.org/works?filter=author.id:A5078357516,14,88,US
https://openalex.org/A5070544413,Pelin Bicen,https://api.openalex.org/works?filter=author.id:A5070544413,10,45,US
https://openalex.org/A5038158438,Yannick Thams,https://api.openalex.org/works?filter=author.id:A5038158438,9,24,US
https://openalex.org/A5023968831,Anna B. Stephenson,https://api.openalex.org/works?filter=author.id:A5023968831,8,36,US
https://openalex.org/A5028862879,Christopher P. Kempes,https://api.openalex.org/works?filter=author.id:A5028862879,22,132,US
https://openalex.org/A5073430015,G. Falmagne,https://api.openalex.org/works?filter=author.id:A5073430015,25,336,FR
https://openalex.org/A5077712228,Simon A. Levin,https://api.openalex.org/works?filter=author.id:A5077712228,141,993,US
https://openalex.org/A5038976962,Albert‐László Barabási,https://api.openalex.org/works?filter=author.id:A5038976962,154,667,US
https://openalex.org/A5047198701,Alexander J. Gates,https://api.openalex.org/works?filter=author.id:A5047198701,13,45,US
https://openalex.org/A5059666158,Yessica Herrera-Guzman,https://api.openalex.org/works?filter=author.id:A5059666158,1,1,FR
https://openalex.org/A5074486542,Eirliani Abdul Rahman,https://api.openalex.org/works?filter=author.id:A5074486542,0,4,KE
https://openalex.org/A5054351096,Lin Gan,https://api.openalex.org/works?filter=author.id:A5054351096,57,278,CN
https://openalex.org/A5109568719,M B Mets,https://api.openalex.org/works?filter=author.id:A5109568719,16,29,NL
https://openalex.org/A5070753993,Maximilian Schich,https://api.openalex.org/works?filter=author.id:A5070753993,9,47,EE
https://openalex.org/A5060541841,Tali Kristal,https://api.openalex.org/works?filter=author.id:A5060541841,16,33,IL
https://openalex.org/A5092493862,Daniel Verdi do Amarante,https://api.openalex.org/works?filter=author.id:A5092493862,1,2,US
https://openalex.org/A5050716607,Zachary Horne,https://api.openalex.org/works?filter=author.id:A5050716607,14,77,GB
https://openalex.org/A5020081727,Andrew Iliadis,https://api.openalex.org/works?filter=author.id:A5020081727,10,56,US
https://openalex.org/A5020144785,Jing Han,https://api.openalex.org/works?filter=author.id:A5020144785,40,181,CN
https://openalex.org/A5062365263,Fengli Xu,https://api.openalex.org/works?filter=author.id:A5062365263,23,105,CN
https://openalex.org/A5071261828,James Evans,https://api.openalex.org/works?filter=author.id:A5071261828,59,697,US
https://openalex.org/A5083206827,Banglin Chen,https://api.openalex.org/works?filter=author.id:A5083206827,143,1055,CN
https://openalex.org/A5029925982,Pan Hui,https://api.openalex.org/works?filter=author.id:A5029925982,58,567,FI
https://openalex.org/A5100355277,Yong Li,https://api.openalex.org/works?filter=author.id:A5100355277,78,1494,CN
https://openalex.org/A5067990394,Bernie Hogan,https://api.openalex.org/works?filter=author.id:A5067990394,28,84,GB
https://openalex.org/A5100393445,Yixin Chen,https://api.openalex.org/works?filter=author.id:A5100393445,45,304,US
https://openalex.org/A5006314379,Anastasia Kozyreva,https://api.openalex.org/works?filter=author.id:A5006314379,13,37,DE
https://openalex.org/A5006172855,Briony Swire‐Thompson,https://api.openalex.org/works?filter=author.id:A5006172855,16,46,US
https://openalex.org/A5027261073,Michael Geers,https://api.openalex.org/works?filter=author.id:A5027261073,6,14,DE
https://openalex.org/A5026949484,Philipp Lorenz-Spreen,https://api.openalex.org/works?filter=author.id:A5026949484,18,62,DE
https://openalex.org/A5068556395,Ralph Hertwig,https://api.openalex.org/works?filter=author.id:A5068556395,76,586,DE
https://openalex.org/A5052911565,Ruben C. Arslan,https://api.openalex.org/works?filter=author.id:A5052911565,18,59,DE
https://openalex.org/A5008439962,Stefan M. Herzog,https://api.openalex.org/works?filter=author.id:A5008439962,26,124,DE
https://openalex.org/A5010924288,Brendan Nyhan,https://api.openalex.org/works?filter=author.id:A5010924288,50,255,US
https://openalex.org/A5003636926,Do Won Kim,https://api.openalex.org/works?filter=author.id:A5003636926,25,226,KR
https://openalex.org/A5021346979,Filippo Menczer,https://api.openalex.org/works?filter=author.id:A5021346979,75,670,BR
https://openalex.org/A5056583184,Giovanni Luca Ciampaglia,https://api.openalex.org/works?filter=author.id:A5056583184,22,78,US
https://openalex.org/A5008606959,Maria Elizabeth Grabe,https://api.openalex.org/works?filter=author.id:A5008606959,25,85,US
https://openalex.org/A5055759603,Roee Levy,https://api.openalex.org/works?filter=author.id:A5055759603,9,36,US
https://openalex.org/A5075837940,Diane Dagyong Kim,https://api.openalex.org/works?filter=author.id:A5075837940,0,2,US
https://openalex.org/A5012164081,Haoning Xue,https://api.openalex.org/works?filter=author.id:A5012164081,4,15,US
https://openalex.org/A5100435139,Jingwen Zhang,https://api.openalex.org/works?filter=author.id:A5100435139,47,399,CN
https://openalex.org/A5100410733,Xiaohui Wang,https://api.openalex.org/works?filter=author.id:A5100410733,67,607,CN
https://openalex.org/A5060246267,Yunya Song,https://api.openalex.org/works?filter=author.id:A5060246267,14,79,HK
https://openalex.org/A5100427314,Bin Chen,https://api.openalex.org/works?filter=author.id:A5100427314,80,609,
https://openalex.org/A5011711173,Jiyoun Suk,https://api.openalex.org/works?filter=author.id:A5011711173,10,33,US
https://openalex.org/A5063065481,Josephine Lukito,https://api.openalex.org/works?filter=author.id:A5063065481,16,55,US
https://openalex.org/A5024130598,Megan E. L. Brown,https://api.openalex.org/works?filter=author.id:A5024130598,16,101,GB
https://openalex.org/A5066491651,Meredith L. Pruden,https://api.openalex.org/works?filter=author.id:A5066491651,6,20,US
https://openalex.org/A5024623417,Ross Dahlke,https://api.openalex.org/works?filter=author.id:A5024623417,4,12,US
https://openalex.org/A5053640148,Sarah Shugars,https://api.openalex.org/works?filter=author.id:A5053640148,8,30,US
https://openalex.org/A5027145422,Weizhong Li,https://api.openalex.org/works?filter=author.id:A5027145422,50,231,US
https://openalex.org/A5009478901,Yini Zhang,https://api.openalex.org/works?filter=author.id:A5009478901,13,51,CN
https://openalex.org/A5005537718,Yunkang Yang,https://api.openalex.org/works?filter=author.id:A5005537718,5,8,US
https://openalex.org/A5015670174,Masahiro Kazama,https://api.openalex.org/works?filter=author.id:A5015670174,11,45,US
https://openalex.org/A5002511145,Ryan Smith,https://api.openalex.org/works?filter=author.id:A5002511145,39,325,US
https://openalex.org/A5012197691,Susumu Nagayama,https://api.openalex.org/works?filter=author.id:A5012197691,5,5,JP
https://openalex.org/A5101799446,Toru Takahashi,https://api.openalex.org/works?filter=author.id:A5101799446,44,384,JP
https://openalex.org/A5048088355,Alireza Javadian Sabet,https://api.openalex.org/works?filter=author.id:A5048088355,6,25,US
https://openalex.org/A5018502975,Daniel L. Rock,https://api.openalex.org/works?filter=author.id:A5018502975,63,181,US
https://openalex.org/A5047810054,Renzhe Yu,https://api.openalex.org/works?filter=author.id:A5047810054,11,40,US
https://openalex.org/A5081361660,Sarah Bana,https://api.openalex.org/works?filter=author.id:A5081361660,8,18,US
https://openalex.org/A5046226201,Bojan Simoski,https://api.openalex.org/works?filter=author.id:A5046226201,4,14,NL
https://openalex.org/A5032167625,David J. Blok,https://api.openalex.org/works?filter=author.id:A5032167625,17,47,NL
https://openalex.org/A5013385420,Francesco Pierri,https://api.openalex.org/works?filter=author.id:A5013385420,18,352,IT
https://openalex.org/A5085714892,John Bryden,https://api.openalex.org/works?filter=author.id:A5085714892,18,164,NO
https://openalex.org/A5070356107,Matthew DeVerna,https://api.openalex.org/works?filter=author.id:A5070356107,7,275,BR
https://openalex.org/A5010544062,Rachith Aiyappa,https://api.openalex.org/works?filter=author.id:A5010544062,2,4,US
https://openalex.org/A5087528940,Diogo A. Gomes,https://api.openalex.org/works?filter=author.id:A5087528940,30,253,SA
https://openalex.org/A5026626448,Eni Mustafaraj,https://api.openalex.org/works?filter=author.id:A5026626448,17,110,US
https://openalex.org/A5053784747,Kyung Park,https://api.openalex.org/works?filter=author.id:A5053784747,36,249,KR
https://openalex.org/A5070488104,Angelos Chatzimparmpas,https://api.openalex.org/works?filter=author.id:A5070488104,7,32,NL
https://openalex.org/A5068008545,Jessica Hullman,https://api.openalex.org/works?filter=author.id:A5068008545,30,147,US
https://openalex.org/A5042355795,Matthew Groh,https://api.openalex.org/works?filter=author.id:A5042355795,15,61,US
https://openalex.org/A5087854473,Negar Kamali,https://api.openalex.org/works?filter=author.id:A5087854473,5,11,MA
https://openalex.org/A5041202312,Isamar Troncoso,https://api.openalex.org/works?filter=author.id:A5041202312,5,11,US
https://openalex.org/A5082554858,Akira Matsui,https://api.openalex.org/works?filter=author.id:A5082554858,53,637,JP
https://openalex.org/A5110823458,Taichi Murayama,https://api.openalex.org/works?filter=author.id:A5110823458,9,20,JP
https://openalex.org/A5002746694,Ken J. Nixon,https://api.openalex.org/works?filter=author.id:A5002746694,11,82,ZA
https://openalex.org/A5051317739,Martin Bekker,https://api.openalex.org/works?filter=author.id:A5051317739,4,19,ZA
https://openalex.org/A5074354806,Ádám Stefkovics,https://api.openalex.org/works?filter=author.id:A5074354806,5,37,HU
https://openalex.org/A5010053907,Mohsen Bahrami,https://api.openalex.org/works?filter=author.id:A5010053907,16,29,IR
https://openalex.org/A5052076681,Yilun Xu,https://api.openalex.org/works?filter=author.id:A5052076681,18,63,CN
https://openalex.org/A5039707142,Byunghwee Lee,https://api.openalex.org/works?filter=author.id:A5039707142,4,14,KR
https://openalex.org/A5102922371,Jinhyuk Yun,https://api.openalex.org/works?filter=author.id:A5102922371,6,40,KR
https://openalex.org/A5112199656,T.S. You,https://api.openalex.org/works?filter=author.id:A5112199656,6,10,CN
https://openalex.org/A5100455090,Young‐Eun Kim,https://api.openalex.org/works?filter=author.id:A5100455090,89,415,KR
https://openalex.org/A5072186861,Carolina Coimbra Vieira,https://api.openalex.org/works?filter=author.id:A5072186861,4,21,DE
https://openalex.org/A5013389509,Asli Ebru Şanlıtürk,https://api.openalex.org/works?filter=author.id:A5013389509,3,15,DE
https://openalex.org/A5115084151,Inessa De Angelis,https://api.openalex.org/works?filter=author.id:A5115084151,0,1,CA
https://openalex.org/A5051075106,Lasse Mohr,https://api.openalex.org/works?filter=author.id:A5051075106,1,2,
https://openalex.org/A5015080044,Sune Lehmann,https://api.openalex.org/works?filter=author.id:A5015080044,43,213,DK
https://openalex.org/A5090271895,Ayush Kanodia,https://api.openalex.org/works?filter=author.id:A5090271895,7,24,IN
https://openalex.org/A5106113037,Herman Brunborg,https://api.openalex.org/works?filter=author.id:A5106113037,1,1,
https://openalex.org/A5085921946,Keyon Vafa,https://api.openalex.org/works?filter=author.id:A5085921946,5,33,US
https://openalex.org/A5001211242,Susan Athey,https://api.openalex.org/works?filter=author.id:A5001211242,69,473,US
https://openalex.org/A5102448448,Tianyu Du,https://api.openalex.org/works?filter=author.id:A5102448448,19,84,CN
https://openalex.org/A5047517174,Brooke Foucault Welles,https://api.openalex.org/works?filter=author.id:A5047517174,20,75,US
https://openalex.org/A5063365763,Yukun Yang,https://api.openalex.org/works?filter=author.id:A5063365763,28,91,CN
https://openalex.org/A5041539298,Hao Lin,https://api.openalex.org/works?filter=author.id:A5041539298,77,390,CN
https://openalex.org/A5100320371,Yongjun Zhang,https://api.openalex.org/works?filter=author.id:A5100320371,57,346,CN
https://openalex.org/A5107185135,Henry George Xu,https://api.openalex.org/works?filter=author.id:A5107185135,0,1,
https://openalex.org/A5085927300,Kathleen M. Carley,https://api.openalex.org/works?filter=author.id:A5085927300,82,882,US
https://openalex.org/A5034327826,Patrick Park,https://api.openalex.org/works?filter=author.id:A5034327826,8,41,CA
https://openalex.org/A5056499434,David G. Rand,https://api.openalex.org/works?filter=author.id:A5056499434,90,510,US
https://openalex.org/A5020533147,Gordon Pennycook,https://api.openalex.org/works?filter=author.id:A5020533147,67,257,US
https://openalex.org/A5052536455,Mohsen Mosleh,https://api.openalex.org/works?filter=author.id:A5052536455,25,100,US
https://openalex.org/A5100650085,Qi Yang,https://api.openalex.org/works?filter=author.id:A5100650085,88,454,CN
https://openalex.org/A5066733214,Tauhid Zaman,https://api.openalex.org/works?filter=author.id:A5066733214,20,84,US
https://openalex.org/A5034208573,Georgina Curto,https://api.openalex.org/works?filter=author.id:A5034208573,1,13,US
https://openalex.org/A5013727792,Nuria Oliver,https://api.openalex.org/works?filter=author.id:A5013727792,53,267,
https://openalex.org/A5031106143,Adrián Arnaiz-Rodríguez,https://api.openalex.org/works?filter=author.id:A5031106143,3,13,ES
https://openalex.org/A5095335105,Indraneel Mane,https://api.openalex.org/works?filter=author.id:A5095335105,0,1,
https://openalex.org/A5019698232,Jie Gao,https://api.openalex.org/works?filter=author.id:A5019698232,37,441,CN
https://openalex.org/A5048877432,Bruno Lepri,https://api.openalex.org/works?filter=author.id:A5048877432,47,344,IT
https://openalex.org/A5040483533,Eduardo López‐Collazo,https://api.openalex.org/works?filter=author.id:A5040483533,42,191,ES
https://openalex.org/A5113036723,Mailun Zhang,https://api.openalex.org/works?filter=author.id:A5113036723,1,2,US
https://openalex.org/A5063166187,Sam G. B. Roberts,https://api.openalex.org/works?filter=author.id:A5063166187,22,76,GB
https://openalex.org/A5017040952,Simone Centellegher,https://api.openalex.org/works?filter=author.id:A5017040952,5,25,IT
https://openalex.org/A5003768044,Valentín Vergara Hidd,https://api.openalex.org/works?filter=author.id:A5003768044,1,3,US
https://openalex.org/A5109586591,Anil K. Gulati,https://api.openalex.org/works?filter=author.id:A5109586591,21,53,US
https://openalex.org/A5026032450,Marina Martínez-García,https://api.openalex.org/works?filter=author.id:A5026032450,10,20,US
https://openalex.org/A5006251372,Jonas A. Schlicht,https://api.openalex.org/works?filter=author.id:A5006251372,1,1,NL
https://openalex.org/A5034550396,Brennan Klein,https://api.openalex.org/works?filter=author.id:A5034550396,14,64,US
https://openalex.org/A5083303782,S. Kellogg,https://api.openalex.org/works?filter=author.id:A5083303782,11,81,FR
https://openalex.org/A5082283204,Panayiotis Smeros,https://api.openalex.org/works?filter=author.id:A5082283204,6,20,CH
https://openalex.org/A5064158757,Daniel M. Romero,https://api.openalex.org/works?filter=author.id:A5064158757,27,107,US
https://openalex.org/A5043131201,Misha Teplitskiy,https://api.openalex.org/works?filter=author.id:A5043131201,11,49,US
https://openalex.org/A5097713744,Sidney Xiang,https://api.openalex.org/works?filter=author.id:A5097713744,0,1,US
https://openalex.org/A5067417895,Vasiliki Voukelatou,https://api.openalex.org/works?filter=author.id:A5067417895,4,6,GR
https://openalex.org/A5043162191,Kevin Tang,https://api.openalex.org/works?filter=author.id:A5043162191,22,108,DE
https://openalex.org/A5073879118,Ilaria Lauzana,https://api.openalex.org/works?filter=author.id:A5073879118,2,2,CH
https://openalex.org/A5076690603,Giulia Martini,https://api.openalex.org/works?filter=author.id:A5076690603,28,200,IT
https://openalex.org/A5028790767,Manita Jangid,https://api.openalex.org/works?filter=author.id:A5028790767,3,16,IT
https://openalex.org/A5074089902,Saskia de Pee,https://api.openalex.org/works?filter=author.id:A5074089902,49,230,IT
https://openalex.org/A5089362945,Sarah Knight,https://api.openalex.org/works?filter=author.id:A5089362945,21,41,US
https://openalex.org/A5015761687,Duccio Piovani,https://api.openalex.org/works?filter=author.id:A5015761687,6,21,GB
https://openalex.org/A5049558351,Gerard Christopher Yeo,https://api.openalex.org/works?filter=author.id:A5049558351,2,7,SG
https://openalex.org/A5079154791,Kokil Jaidka,https://api.openalex.org/works?filter=author.id:A5079154791,24,162,SG
https://openalex.org/A5011833635,Shaz Furniturewala,https://api.openalex.org/works?filter=author.id:A5011833635,1,14,IN
https://openalex.org/A5083583657,Guillaume Latzko-Toth,https://api.openalex.org/works?filter=author.id:A5083583657,10,53,CA
https://openalex.org/A5107825540,Philippe Desprès,https://api.openalex.org/works?filter=author.id:A5107825540,45,80,RE
https://openalex.org/A5079813490,Benjamin F. Jones,https://api.openalex.org/works?filter=author.id:A5079813490,47,188,PH
