id,publication_year,cited_by_count,author_ids
https://openalex.org/W2020358772,2010,182,"['https://openalex.org/A5102962995', 'https://openalex.org/A5078651528', 'https://openalex.org/A5081429241', 'https://openalex.org/A5000679279']"
https://openalex.org/W2090754762,2014,146,['https://openalex.org/A5000679279']
https://openalex.org/W4241077497,2011,136,"['https://openalex.org/A5066926540', 'https://openalex.org/A5080833581', 'https://openalex.org/A5029418921', 'https://openalex.org/A5000679279']"
https://openalex.org/W2340840968,2016,114,"['https://openalex.org/A5103163280', 'https://openalex.org/A5078651528', 'https://openalex.org/A5051257652', 'https://openalex.org/A5000679279']"
https://openalex.org/W2265595858,2016,100,"['https://openalex.org/A5043155699', 'https://openalex.org/A5081429241', 'https://openalex.org/A5080592530', 'https://openalex.org/A5048789742', 'https://openalex.org/A5000679279']"
https://openalex.org/W3142376279,2021,96,"['https://openalex.org/A5000679279', 'https://openalex.org/A5054707908', 'https://openalex.org/A5080732494']"
https://openalex.org/W2944771437,2019,87,"['https://openalex.org/A5079756254', 'https://openalex.org/A5080482016', 'https://openalex.org/A5013750306', 'https://openalex.org/A5110862612', 'https://openalex.org/A5042805137', 'https://openalex.org/A5000679279', 'https://openalex.org/A5043896474']"
https://openalex.org/W4200428383,2021,76,"['https://openalex.org/A5066048702', 'https://openalex.org/A5086169451', 'https://openalex.org/A5007746083', 'https://openalex.org/A5000679279']"
https://openalex.org/W4312065168,2022,61,"['https://openalex.org/A5064296964', 'https://openalex.org/A5077079119', 'https://openalex.org/A5069454833', 'https://openalex.org/A5069999998', 'https://openalex.org/A5103706325', 'https://openalex.org/A5000679279']"
https://openalex.org/W3197182080,2021,59,"['https://openalex.org/A5064296964', 'https://openalex.org/A5027814433', 'https://openalex.org/A5071294124', 'https://openalex.org/A5000679279']"
https://openalex.org/W2076789813,2008,124,"['https://openalex.org/A5023749345', 'https://openalex.org/A5000679279']"
https://openalex.org/W2077505261,2009,114,"['https://openalex.org/A5058815871', 'https://openalex.org/A5000679279']"
https://openalex.org/W2168981274,2009,77,"['https://openalex.org/A5022105203', 'https://openalex.org/A5081429241', 'https://openalex.org/A5073544378', 'https://openalex.org/A5000679279']"
https://openalex.org/W2017947603,2010,59,"['https://openalex.org/A5027036879', 'https://openalex.org/A5112141456', 'https://openalex.org/A5000679279', 'https://openalex.org/A5106235930']"
https://openalex.org/W3124173250,2015,47,"['https://openalex.org/A5086827245', 'https://openalex.org/A5000679279']"
https://openalex.org/W3123833839,2017,43,"['https://openalex.org/A5103163280', 'https://openalex.org/A5038356922', 'https://openalex.org/A5051257652', 'https://openalex.org/A5000679279']"
https://openalex.org/W3194628895,2021,31,"['https://openalex.org/A5108655124', 'https://openalex.org/A5026721037', 'https://openalex.org/A5085081313', 'https://openalex.org/A5033543507', 'https://openalex.org/A5080732494', 'https://openalex.org/A5054707908', 'https://openalex.org/A5000679279']"
https://openalex.org/W4386572648,2023,11,"['https://openalex.org/A5026721037', 'https://openalex.org/A5000679279', 'https://openalex.org/A5056499434']"
https://openalex.org/W2463751792,2007,51,"['https://openalex.org/A5000679279', 'https://openalex.org/A5091031461', 'https://openalex.org/A5081572800', 'https://openalex.org/A5000679279']"
https://openalex.org/W3154841881,2021,21,"['https://openalex.org/A5045620226', 'https://openalex.org/A5000679279']"
https://openalex.org/W3198334323,2006,42,"['https://openalex.org/A5075414122', 'https://openalex.org/A5000679279', 'https://openalex.org/A5038976962']"
https://openalex.org/W3029438920,2020,20,"['https://openalex.org/A5080482016', 'https://openalex.org/A5043896474', 'https://openalex.org/A5000679279', 'https://openalex.org/A5079756254']"
https://openalex.org/W3107549912,2020,20,"['https://openalex.org/A5011168888', 'https://openalex.org/A5030987696', 'https://openalex.org/A5014647140', 'https://openalex.org/A5054707908', 'https://openalex.org/A5080732494', 'https://openalex.org/A5000679279']"
https://openalex.org/W2048733696,2013,23,"['https://openalex.org/A5050028246', 'https://openalex.org/A5051257652', 'https://openalex.org/A5000679279']"
https://openalex.org/W4309697951,2022,11,"['https://openalex.org/A5064296964', 'https://openalex.org/A5077079119', 'https://openalex.org/A5069454833', 'https://openalex.org/A5069999998', 'https://openalex.org/A5076633756', 'https://openalex.org/A5000679279']"
https://openalex.org/W2037309799,2014,18,"['https://openalex.org/A5027937806', 'https://openalex.org/A5065695849', 'https://openalex.org/A5000679279']"
https://openalex.org/W2932305602,2018,17,"['https://openalex.org/A5000679279', 'https://openalex.org/A5042172804', 'https://openalex.org/A5072989920', 'https://openalex.org/A5090307961', 'https://openalex.org/A5032254007', 'https://openalex.org/A5037553376', 'https://openalex.org/A5081429241', 'https://openalex.org/A5027778611', 'https://openalex.org/A5058815871']"
https://openalex.org/W431568915,2015,12,"['https://openalex.org/A5086827245', 'https://openalex.org/A5000679279']"
https://openalex.org/W1525338693,2011,13,"['https://openalex.org/A5078651528', 'https://openalex.org/A5000679279']"
https://openalex.org/W2986620991,2019,11,"['https://openalex.org/A5079756254', 'https://openalex.org/A5080482016', 'https://openalex.org/A5013750306', 'https://openalex.org/A5110862612', 'https://openalex.org/A5042805137', 'https://openalex.org/A5000679279', 'https://openalex.org/A5043896474']"
https://openalex.org/W2076189397,2002,341,"['https://openalex.org/A5047692264', 'https://openalex.org/A5086426493', 'https://openalex.org/A5051115088', 'https://openalex.org/A5046004776', 'https://openalex.org/A5090577017']"
https://openalex.org/W2115673526,2010,105,"['https://openalex.org/A5040337867', 'https://openalex.org/A5038511287', 'https://openalex.org/A5052527590', 'https://openalex.org/A5103416195', 'https://openalex.org/A5090577017', 'https://openalex.org/A5026066342']"
https://openalex.org/W2152924132,2007,81,"['https://openalex.org/A5047592082', 'https://openalex.org/A5090577017', 'https://openalex.org/A5037994930', 'https://openalex.org/A5039398904']"
https://openalex.org/W116589322,2008,13,"['https://openalex.org/A5040337867', 'https://openalex.org/A5090577017', 'https://openalex.org/A5006117743']"
https://openalex.org/W3101399277,2020,85,"['https://openalex.org/A5073838075', 'https://openalex.org/A5029049026']"
https://openalex.org/W2891859900,2019,53,['https://openalex.org/A5073838075']
https://openalex.org/W2985135090,2019,43,"['https://openalex.org/A5073838075', 'https://openalex.org/A5031380881', 'https://openalex.org/A5042533531', 'https://openalex.org/A5089921524', 'https://openalex.org/A5087645671']"
https://openalex.org/W2586832510,2017,24,['https://openalex.org/A5073838075']
https://openalex.org/W3088266970,2020,12,"['https://openalex.org/A5042665329', 'https://openalex.org/A5112567466', 'https://openalex.org/A5073838075', 'https://openalex.org/A5078761254', 'https://openalex.org/A5036895728', 'https://openalex.org/A5031380881', 'https://openalex.org/A5087645671']"
https://openalex.org/W2153889808,2011,183,"['https://openalex.org/A5000868394', 'https://openalex.org/A5039133265', 'https://openalex.org/A5103852640']"
https://openalex.org/W3041035410,2020,50,"['https://openalex.org/A5101579932', 'https://openalex.org/A5040369194', 'https://openalex.org/A5000868394', 'https://openalex.org/A5088539840', 'https://openalex.org/A5048877432', 'https://openalex.org/A5084485442', 'https://openalex.org/A5072930694', 'https://openalex.org/A5034827139', 'https://openalex.org/A5007176508']"
https://openalex.org/W4226158522,2022,28,"['https://openalex.org/A5024537982', 'https://openalex.org/A5000868394', 'https://openalex.org/A5076021360', 'https://openalex.org/A5068414530']"
https://openalex.org/W2614743636,2017,37,"['https://openalex.org/A5000868394', 'https://openalex.org/A5031592048', 'https://openalex.org/A5023172399', 'https://openalex.org/A5060102759', 'https://openalex.org/A5007176508', 'https://openalex.org/A5078253058']"
https://openalex.org/W4308920861,2022,14,"['https://openalex.org/A5000868394', 'https://openalex.org/A5063325475', 'https://openalex.org/A5077079991', 'https://openalex.org/A5031284201', 'https://openalex.org/A5036032919', 'https://openalex.org/A5068435349', 'https://openalex.org/A5023997241']"
https://openalex.org/W4317358988,2023,12,"['https://openalex.org/A5013389509', 'https://openalex.org/A5086453253', 'https://openalex.org/A5028701322', 'https://openalex.org/A5033208803', 'https://openalex.org/A5067953991']"
https://openalex.org/W2030821424,2013,140,"['https://openalex.org/A5002578025', 'https://openalex.org/A5074755166', 'https://openalex.org/A5009349156', 'https://openalex.org/A5021997838']"
https://openalex.org/W3012568092,2020,116,"['https://openalex.org/A5035224908', 'https://openalex.org/A5017316523', 'https://openalex.org/A5074755166', 'https://openalex.org/A5025324825', 'https://openalex.org/A5065926474']"
https://openalex.org/W3101913361,2018,110,"['https://openalex.org/A5067907907', 'https://openalex.org/A5074755166']"
https://openalex.org/W2167918466,2003,129,"['https://openalex.org/A5070076188', 'https://openalex.org/A5074755166', 'https://openalex.org/A5021997838', 'https://openalex.org/A5106266189']"
https://openalex.org/W1933178270,2013,79,"['https://openalex.org/A5017316523', 'https://openalex.org/A5053941878', 'https://openalex.org/A5074755166', 'https://openalex.org/A5072990982']"
https://openalex.org/W2054162326,2007,97,"['https://openalex.org/A5017316523', 'https://openalex.org/A5074755166', 'https://openalex.org/A5065926474', 'https://openalex.org/A5072990982']"
https://openalex.org/W2063608314,2011,57,"['https://openalex.org/A5065926474', 'https://openalex.org/A5074755166', 'https://openalex.org/A5017316523', 'https://openalex.org/A5072990982']"
https://openalex.org/W3137522600,2021,27,"['https://openalex.org/A5052467882', 'https://openalex.org/A5080502439', 'https://openalex.org/A5067907907', 'https://openalex.org/A5074755166']"
https://openalex.org/W3125701389,2012,44,"['https://openalex.org/A5073514351', 'https://openalex.org/A5001069613', 'https://openalex.org/A5074755166', 'https://openalex.org/A5017316523', 'https://openalex.org/A5072990982']"
https://openalex.org/W2133938361,2011,41,"['https://openalex.org/A5074755166', 'https://openalex.org/A5049466613', 'https://openalex.org/A5021997838']"
https://openalex.org/W2069952952,2009,40,"['https://openalex.org/A5018904030', 'https://openalex.org/A5074755166', 'https://openalex.org/A5072990982', 'https://openalex.org/A5065926474']"
https://openalex.org/W1969617450,2014,29,"['https://openalex.org/A5005858068', 'https://openalex.org/A5017316523', 'https://openalex.org/A5074755166', 'https://openalex.org/A5065926474', 'https://openalex.org/A5072990982']"
https://openalex.org/W2035054118,2005,46,"['https://openalex.org/A5074755166', 'https://openalex.org/A5021997838']"
https://openalex.org/W1690909331,2014,22,"['https://openalex.org/A5035224908', 'https://openalex.org/A5017316523', 'https://openalex.org/A5074755166', 'https://openalex.org/A5065926474', 'https://openalex.org/A5025324825']"
https://openalex.org/W2735525794,2017,22,"['https://openalex.org/A5074755166', 'https://openalex.org/A5027473086', 'https://openalex.org/A5010741021', 'https://openalex.org/A5021997838']"
https://openalex.org/W2998178974,2020,19,"['https://openalex.org/A5052467882', 'https://openalex.org/A5074755166', 'https://openalex.org/A5067907907']"
https://openalex.org/W2164366998,2011,23,"['https://openalex.org/A5074755166', 'https://openalex.org/A5021997838', 'https://openalex.org/A5069894387']"
https://openalex.org/W1990281217,2013,20,"['https://openalex.org/A5074755166', 'https://openalex.org/A5039154815', 'https://openalex.org/A5021997838']"
https://openalex.org/W1986777098,2003,29,"['https://openalex.org/A5074755166', 'https://openalex.org/A5021997838', 'https://openalex.org/A5106266189']"
https://openalex.org/W4256246874,2009,16,"['https://openalex.org/A5072990982', 'https://openalex.org/A5017316523', 'https://openalex.org/A5074755166']"
https://openalex.org/W1964314340,2014,12,"['https://openalex.org/A5005858068', 'https://openalex.org/A5074755166', 'https://openalex.org/A5017316523', 'https://openalex.org/A5065926474', 'https://openalex.org/A5072990982']"
https://openalex.org/W2582748216,2017,11,"['https://openalex.org/A5053941878', 'https://openalex.org/A5111805479', 'https://openalex.org/A5074755166', 'https://openalex.org/A5072990982', 'https://openalex.org/A5017316523', 'https://openalex.org/A5073514351']"
https://openalex.org/W2965647729,2019,11,"['https://openalex.org/A5021997838', 'https://openalex.org/A5027473086', 'https://openalex.org/A5064137671', 'https://openalex.org/A5074755166']"
https://openalex.org/W2070504703,2004,18,"['https://openalex.org/A5074755166', 'https://openalex.org/A5021997838']"
https://openalex.org/W2896252141,2018,1411,"['https://openalex.org/A5033716467', 'https://openalex.org/A5071796852', 'https://openalex.org/A5009041563', 'https://openalex.org/A5090439638', 'https://openalex.org/A5034266052', 'https://openalex.org/A5040553648', 'https://openalex.org/A5029258117', 'https://openalex.org/A5009232244']"
https://openalex.org/W3000950628,2020,210,"['https://openalex.org/A5033716467', 'https://openalex.org/A5071796852', 'https://openalex.org/A5040553648', 'https://openalex.org/A5009232244', 'https://openalex.org/A5029258117']"
https://openalex.org/W2758041078,2018,116,"['https://openalex.org/A5040419676', 'https://openalex.org/A5015101188', 'https://openalex.org/A5033716467', 'https://openalex.org/A5071796852', 'https://openalex.org/A5009232244', 'https://openalex.org/A5053209283', 'https://openalex.org/A5041089506']"
https://openalex.org/W2981916298,2019,95,"['https://openalex.org/A5033716467', 'https://openalex.org/A5049634702', 'https://openalex.org/A5083742002', 'https://openalex.org/A5071796852', 'https://openalex.org/A5071093940', 'https://openalex.org/A5040553648', 'https://openalex.org/A5029258117', 'https://openalex.org/A5009232244']"
https://openalex.org/W3135748852,2021,33,"['https://openalex.org/A5030262115', 'https://openalex.org/A5033716467', 'https://openalex.org/A5017534262']"
https://openalex.org/W2963402068,2018,41,"['https://openalex.org/A5009041563', 'https://openalex.org/A5083742002', 'https://openalex.org/A5038897083', 'https://openalex.org/A5033716467', 'https://openalex.org/A5071796852', 'https://openalex.org/A5071093940', 'https://openalex.org/A5009232244']"
https://openalex.org/W2272896389,2015,32,"['https://openalex.org/A5033716467', 'https://openalex.org/A5063501905', 'https://openalex.org/A5029105431', 'https://openalex.org/A5009232244']"
https://openalex.org/W3035064026,2020,24,"['https://openalex.org/A5033716467', 'https://openalex.org/A5086013695', 'https://openalex.org/A5103783964', 'https://openalex.org/A5053760579']"
https://openalex.org/W4288058260,2022,12,"['https://openalex.org/A5030262115', 'https://openalex.org/A5050862524', 'https://openalex.org/A5033716467', 'https://openalex.org/A5017534262']"
https://openalex.org/W2792097206,2018,23,"['https://openalex.org/A5033716467', 'https://openalex.org/A5049634702', 'https://openalex.org/A5083742002', 'https://openalex.org/A5071796852', 'https://openalex.org/A5071093940', 'https://openalex.org/A5040553648', 'https://openalex.org/A5029258117', 'https://openalex.org/A5009232244']"
https://openalex.org/W2963468115,2017,19,"['https://openalex.org/A5040419676', 'https://openalex.org/A5015101188', 'https://openalex.org/A5033716467', 'https://openalex.org/A5071796852', 'https://openalex.org/A5009232244', 'https://openalex.org/A5053209283', 'https://openalex.org/A5041089506']"
https://openalex.org/W3010608900,2020,17,"['https://openalex.org/A5033716467', 'https://openalex.org/A5071796852', 'https://openalex.org/A5009041563', 'https://openalex.org/A5090439638', 'https://openalex.org/A5034266052', 'https://openalex.org/A5040553648', 'https://openalex.org/A5029258117', 'https://openalex.org/A5009232244']"
https://openalex.org/W1895986871,2015,12,"['https://openalex.org/A5106500038', 'https://openalex.org/A5033716467', 'https://openalex.org/A5052775086', 'https://openalex.org/A5022473839', 'https://openalex.org/A5058724999', 'https://openalex.org/A5013879943', 'https://openalex.org/A5001176231', 'https://openalex.org/A5009232244']"
https://openalex.org/W2768983388,2017,34,"['https://openalex.org/A5070591199', 'https://openalex.org/A5016644879', 'https://openalex.org/A5105350782']"
https://openalex.org/W2943213565,1981,49,"['https://openalex.org/A5070591199', 'https://openalex.org/A5108513125', 'https://openalex.org/A5079096055']"
https://openalex.org/W818659084,2015,25,"['https://openalex.org/A5070591199', 'https://openalex.org/A5016644879', 'https://openalex.org/A5105350782']"
https://openalex.org/W1951539572,1971,24,"['https://openalex.org/A5070591199', 'https://openalex.org/A5109167598']"
https://openalex.org/W2769360714,2017,20,"['https://openalex.org/A5070591199', 'https://openalex.org/A5105350782', 'https://openalex.org/A5066619159', 'https://openalex.org/A5057541402', 'https://openalex.org/A5032869679', 'https://openalex.org/A5010193726', 'https://openalex.org/A5037607087', 'https://openalex.org/A5062534049', 'https://openalex.org/A5028570126']"
https://openalex.org/W2091158003,1987,1801,"['https://openalex.org/A5009831760', 'https://openalex.org/A5059798672']"
https://openalex.org/W2097911714,1993,883,"['https://openalex.org/A5008043508', 'https://openalex.org/A5009831760']"
https://openalex.org/W2044653231,2013,116,"['https://openalex.org/A5056449142', 'https://openalex.org/A5009831760', 'https://openalex.org/A5080042319', 'https://openalex.org/A5065527926']"
https://openalex.org/W2769918695,2017,75,"['https://openalex.org/A5030996651', 'https://openalex.org/A5019424497', 'https://openalex.org/A5073873489', 'https://openalex.org/A5009831760', 'https://openalex.org/A5088736671', 'https://openalex.org/A5080042319']"
https://openalex.org/W2327531525,2016,71,"['https://openalex.org/A5046491870', 'https://openalex.org/A5056449142', 'https://openalex.org/A5080329770', 'https://openalex.org/A5009831760']"
https://openalex.org/W2113487338,2003,126,"['https://openalex.org/A5009831760', 'https://openalex.org/A5029793438']"
https://openalex.org/W1999485338,2003,115,"['https://openalex.org/A5100454188', 'https://openalex.org/A5009831760']"
https://openalex.org/W4238476000,1988,99,['https://openalex.org/A5009831760']
https://openalex.org/W2115661999,1993,79,"['https://openalex.org/A5008043508', 'https://openalex.org/A5009831760']"
https://openalex.org/W3010954760,2020,36,"['https://openalex.org/A5069501250', 'https://openalex.org/A5044511705', 'https://openalex.org/A5073873489', 'https://openalex.org/A5009831760']"
https://openalex.org/W3008843202,2020,34,"['https://openalex.org/A5019424497', 'https://openalex.org/A5032980399', 'https://openalex.org/A5045703198', 'https://openalex.org/A5056449142', 'https://openalex.org/A5030115692', 'https://openalex.org/A5009831760', 'https://openalex.org/A5088660554']"
https://openalex.org/W2607140826,2017,35,"['https://openalex.org/A5069501250', 'https://openalex.org/A5044511705', 'https://openalex.org/A5009831760', 'https://openalex.org/A5073873489']"
https://openalex.org/W2113015655,1997,60,"['https://openalex.org/A5005007914', 'https://openalex.org/A5029793438', 'https://openalex.org/A5009831760']"
https://openalex.org/W2103196858,1997,58,"['https://openalex.org/A5029793438', 'https://openalex.org/A5009831760']"
https://openalex.org/W2153658438,2005,55,"['https://openalex.org/A5014827775', 'https://openalex.org/A5009831760']"
https://openalex.org/W2028133921,2008,48,"['https://openalex.org/A5100412721', 'https://openalex.org/A5009831760']"
https://openalex.org/W2022312522,2014,32,"['https://openalex.org/A5090819280', 'https://openalex.org/A5020896290', 'https://openalex.org/A5067636168', 'https://openalex.org/A5020920533', 'https://openalex.org/A5088660554', 'https://openalex.org/A5009831760']"
https://openalex.org/W2083040877,1998,56,"['https://openalex.org/A5009831760', 'https://openalex.org/A5059798672']"
https://openalex.org/W2012249456,1993,53,"['https://openalex.org/A5038036261', 'https://openalex.org/A5009831760']"
https://openalex.org/W1966403367,1990,47,"['https://openalex.org/A5111987327', 'https://openalex.org/A5011454843', 'https://openalex.org/A5042421076', 'https://openalex.org/A5037437960', 'https://openalex.org/A5039672713', 'https://openalex.org/A5008043508', 'https://openalex.org/A5009831760']"
https://openalex.org/W2332869967,1959,24,"['https://openalex.org/A5044171245', 'https://openalex.org/A5009831760']"
https://openalex.org/W69684575,1998,46,"['https://openalex.org/A5031962394', 'https://openalex.org/A5031322803', 'https://openalex.org/A5009831760', 'https://openalex.org/A5100454132', 'https://openalex.org/A5100412715', 'https://openalex.org/A5108188004', 'https://openalex.org/A5112475442']"
https://openalex.org/W2133822059,2003,42,"['https://openalex.org/A5108519908', 'https://openalex.org/A5009831760', 'https://openalex.org/A5010019244', 'https://openalex.org/A5045399982', 'https://openalex.org/A5034914468']"
https://openalex.org/W1591459546,2006,37,"['https://openalex.org/A5100412713', 'https://openalex.org/A5020477615', 'https://openalex.org/A5009831760']"
https://openalex.org/W2883268853,2018,23,"['https://openalex.org/A5000145156', 'https://openalex.org/A5072217103', 'https://openalex.org/A5009831760', 'https://openalex.org/A5064230639']"
https://openalex.org/W2994892931,2020,19,"['https://openalex.org/A5000145156', 'https://openalex.org/A5072217103', 'https://openalex.org/A5064230639', 'https://openalex.org/A5009831760']"
https://openalex.org/W2151377210,2001,39,"['https://openalex.org/A5102159310', 'https://openalex.org/A5100412713', 'https://openalex.org/A5009831760']"
https://openalex.org/W1984798776,2009,27,"['https://openalex.org/A5034617674', 'https://openalex.org/A5009831760', 'https://openalex.org/A5008694561', 'https://openalex.org/A5111718934', 'https://openalex.org/A5047719926']"
https://openalex.org/W2086298748,2010,23,"['https://openalex.org/A5009831760', 'https://openalex.org/A5064230639']"
https://openalex.org/W4256027002,2021,13,['https://openalex.org/A5009831760']
https://openalex.org/W2171750993,1997,31,"['https://openalex.org/A5027970792', 'https://openalex.org/A5009831760']"
https://openalex.org/W2139918929,2000,30,"['https://openalex.org/A5009831760', 'https://openalex.org/A5040150415']"
https://openalex.org/W2090226375,2010,17,"['https://openalex.org/A5080042319', 'https://openalex.org/A5014486750', 'https://openalex.org/A5066123387', 'https://openalex.org/A5009831760']"
https://openalex.org/W189178477,2013,15,"['https://openalex.org/A5111537461', 'https://openalex.org/A5009831760', 'https://openalex.org/A5064230639']"
https://openalex.org/W2129580531,1997,29,"['https://openalex.org/A5038036261', 'https://openalex.org/A5027970792', 'https://openalex.org/A5009831760']"
https://openalex.org/W2122822580,2012,13,"['https://openalex.org/A5013735333', 'https://openalex.org/A5091642501', 'https://openalex.org/A5009831760']"
https://openalex.org/W2146303385,2015,13,"['https://openalex.org/A5020477615', 'https://openalex.org/A5009831760']"
https://openalex.org/W2128496861,2002,24,"['https://openalex.org/A5100454174', 'https://openalex.org/A5009831760']"
https://openalex.org/W1512417606,2003,22,"['https://openalex.org/A5100454188', 'https://openalex.org/A5009831760']"
https://openalex.org/W23577810,2005,20,"['https://openalex.org/A5009831760', 'https://openalex.org/A5100412709']"
https://openalex.org/W2775845333,2017,11,"['https://openalex.org/A5069501250', 'https://openalex.org/A5044511705', 'https://openalex.org/A5073873489', 'https://openalex.org/A5009831760']"
https://openalex.org/W1486516005,2000,20,"['https://openalex.org/A5064598470', 'https://openalex.org/A5009831760']"
https://openalex.org/W2097202338,2002,16,"['https://openalex.org/A5035187316', 'https://openalex.org/A5009831760']"
https://openalex.org/W2154412459,2002,14,"['https://openalex.org/A5038036261', 'https://openalex.org/A5027970792', 'https://openalex.org/A5009831760']"
https://openalex.org/W2155962452,2000,14,['https://openalex.org/A5009831760']
https://openalex.org/W1684832230,2011,498,"['https://openalex.org/A5041089475', 'https://openalex.org/A5062366773', 'https://openalex.org/A5011851678']"
https://openalex.org/W2101013878,2010,125,"['https://openalex.org/A5041089475', 'https://openalex.org/A5084720611', 'https://openalex.org/A5103642778', 'https://openalex.org/A5037841139', 'https://openalex.org/A5013091873', 'https://openalex.org/A5078504986', 'https://openalex.org/A5052636056']"
https://openalex.org/W2884721711,2018,74,"['https://openalex.org/A5046718849', 'https://openalex.org/A5055074100', 'https://openalex.org/A5041089475']"
https://openalex.org/W3213545440,2021,36,"['https://openalex.org/A5021892377', 'https://openalex.org/A5074533898', 'https://openalex.org/A5023820316', 'https://openalex.org/A5041089475', 'https://openalex.org/A5052636056']"
https://openalex.org/W2796212033,2018,43,"['https://openalex.org/A5002262440', 'https://openalex.org/A5004170823', 'https://openalex.org/A5044171260', 'https://openalex.org/A5051787261', 'https://openalex.org/A5041089475', 'https://openalex.org/A5078851582']"
https://openalex.org/W2953259607,2019,39,"['https://openalex.org/A5073746825', 'https://openalex.org/A5063041985', 'https://openalex.org/A5063285759', 'https://openalex.org/A5076043621', 'https://openalex.org/A5041089475', 'https://openalex.org/A5089123620', 'https://openalex.org/A5004444958', 'https://openalex.org/A5066940046', 'https://openalex.org/A5042127858']"
https://openalex.org/W3095452173,2020,27,"['https://openalex.org/A5053678394', 'https://openalex.org/A5008840028', 'https://openalex.org/A5043621466', 'https://openalex.org/A5082125155', 'https://openalex.org/A5005540314', 'https://openalex.org/A5046718849', 'https://openalex.org/A5041089475']"
https://openalex.org/W4283079132,2022,16,"['https://openalex.org/A5055674398', 'https://openalex.org/A5102771978', 'https://openalex.org/A5005540314', 'https://openalex.org/A5046718849', 'https://openalex.org/A5041089475']"
https://openalex.org/W2295425072,2014,23,"['https://openalex.org/A5041089475', 'https://openalex.org/A5011851678', 'https://openalex.org/A5017969792', 'https://openalex.org/A5037841139']"
https://openalex.org/W2575664572,2016,20,"['https://openalex.org/A5073746825', 'https://openalex.org/A5046718849', 'https://openalex.org/A5041089475']"
https://openalex.org/W4281291858,2022,11,"['https://openalex.org/A5101574718', 'https://openalex.org/A5005540314', 'https://openalex.org/A5041089475', 'https://openalex.org/A5090815016', 'https://openalex.org/A5046447951', 'https://openalex.org/A5084452040']"
https://openalex.org/W1506157784,2014,21,"['https://openalex.org/A5109365118', 'https://openalex.org/A5052851500', 'https://openalex.org/A5041089475']"
https://openalex.org/W2512342764,2016,18,"['https://openalex.org/A5046718849', 'https://openalex.org/A5068195954', 'https://openalex.org/A5055074100', 'https://openalex.org/A5079733597', 'https://openalex.org/A5041089475', 'https://openalex.org/A5102259274']"
https://openalex.org/W3095032810,2020,16,"['https://openalex.org/A5039991573', 'https://openalex.org/A5005540314', 'https://openalex.org/A5046718849', 'https://openalex.org/A5041089475']"
https://openalex.org/W2026567913,2012,20,"['https://openalex.org/A5078504986', 'https://openalex.org/A5008689835', 'https://openalex.org/A5052109784', 'https://openalex.org/A5041089475', 'https://openalex.org/A5020907999', 'https://openalex.org/A5040548657', 'https://openalex.org/A5052636056']"
https://openalex.org/W2001642679,2013,17,"['https://openalex.org/A5052851500', 'https://openalex.org/A5109365118', 'https://openalex.org/A5041089475']"
https://openalex.org/W2613812875,2017,17,"['https://openalex.org/A5073746825', 'https://openalex.org/A5046718849', 'https://openalex.org/A5041089475']"
https://openalex.org/W2907184594,2019,15,"['https://openalex.org/A5046718849', 'https://openalex.org/A5026588382', 'https://openalex.org/A5081101711', 'https://openalex.org/A5055074100', 'https://openalex.org/A5041089475', 'https://openalex.org/A5079733597']"
https://openalex.org/W2787569287,2016,14,"['https://openalex.org/A5074533898', 'https://openalex.org/A5046718849', 'https://openalex.org/A5044809052', 'https://openalex.org/A5041089475']"
https://openalex.org/W2954175973,2019,12,"['https://openalex.org/A5074533898', 'https://openalex.org/A5102014319', 'https://openalex.org/A5046718849', 'https://openalex.org/A5041089475']"
https://openalex.org/W3186723779,2021,11,"['https://openalex.org/A5008840028', 'https://openalex.org/A5046718849', 'https://openalex.org/A5041089475', 'https://openalex.org/A5031207136']"
https://openalex.org/W2793539052,2018,11,"['https://openalex.org/A5074533898', 'https://openalex.org/A5046718849', 'https://openalex.org/A5102014319', 'https://openalex.org/A5109365118', 'https://openalex.org/A5044809052', 'https://openalex.org/A5041089475']"
https://openalex.org/W3140165995,2021,22,"['https://openalex.org/A5022770485', 'https://openalex.org/A5066819797', 'https://openalex.org/A5066299794', 'https://openalex.org/A5060475125']"
https://openalex.org/W2564279369,2016,98,['https://openalex.org/A5047155955']
https://openalex.org/W2757484376,2017,68,"['https://openalex.org/A5053509337', 'https://openalex.org/A5047155955']"
https://openalex.org/W2965133590,2019,39,"['https://openalex.org/A5003455231', 'https://openalex.org/A5047155955', 'https://openalex.org/A5037130017', 'https://openalex.org/A5075487717']"
https://openalex.org/W2201153558,2014,31,['https://openalex.org/A5047155955']
https://openalex.org/W3177477902,2021,20,"['https://openalex.org/A5085372833', 'https://openalex.org/A5020247420', 'https://openalex.org/A5047155955', 'https://openalex.org/A5036568372']"
https://openalex.org/W2159880489,2010,29,"['https://openalex.org/A5037529945', 'https://openalex.org/A5082476663', 'https://openalex.org/A5047155955']"
https://openalex.org/W2344731857,2016,20,"['https://openalex.org/A5037529945', 'https://openalex.org/A5047155955']"
https://openalex.org/W2904972217,2017,19,['https://openalex.org/A5047155955']
https://openalex.org/W2989663383,2019,14,"['https://openalex.org/A5047155955', 'https://openalex.org/A5059573343']"
https://openalex.org/W2808198260,2018,12,"['https://openalex.org/A5053509337', 'https://openalex.org/A5047155955']"
